filename,split,label,sigma,rho,beta,n_puntos,elevacion,umap_0,umap_1,umap_2,umap_3,umap_4
train_0724.png,train,0,10.5198,27.6419,3.6699,73142,129.69,0.419973,0.455239,0.834949,0.71729,0.720495
train_0725.png,train,0,10.0714,29.0009,3.5827,70189,110.57,0.34523,0.625116,0.79135,0.686202,0.614281
train_0726.png,train,1,13.7631,27.3066,2.4982,31380,16.56,0.960515,0.413319,0.249119,0.277694,0.091984
train_0727.png,train,1,13.7543,28.0085,2.3109,29654,4.71,0.95905,0.501062,0.155457,0.259525,0.026158
train_0728.png,train,0,9.9907,29.1811,3.4123,78709,124.58,0.33178,0.647642,0.706158,0.775888,0.692113
train_0729.png,train,0,8.6967,28.8918,3.5801,97464,153.3,0.116112,0.611477,0.790069,0.973313,0.851672
train_0730.png,train,0,8.5617,29.1089,3.4556,97904,154.24,0.093609,0.638614,0.727788,0.97794,0.856908
train_0731.png,train,0,10.3913,27.2433,3.3608,60108,106.93,0.39855,0.405409,0.680382,0.580085,0.594063
train_0732.png,train,0,11.0626,27.4896,3.2232,68785,121.98,0.510438,0.436203,0.61159,0.67143,0.677672
train_0733.png,train,0,9.1554,28.1233,3.8636,87435,152.45,0.192566,0.515414,0.931822,0.867741,0.846941
train_0734.png,train,1,12.8763,28.9839,2.7179,57948,30.98,0.812715,0.622993,0.358964,0.557353,0.172088
train_0735.png,train,1,13.0492,26.5557,2.3736,10958,36.13,0.841528,0.319466,0.186814,0.062716,0.200734
train_0736.png,train,0,10.5784,28.3513,3.5896,78805,130.38,0.429729,0.543915,0.794813,0.7769,0.724308
train_0737.png,train,0,10.276,26.7588,3.6013,72025,140.72,0.379339,0.344855,0.800647,0.705527,0.781788
train_0738.png,train,0,10.7471,27.7303,3.1064,67787,109.22,0.457843,0.466291,0.553175,0.660925,0.606774
train_0739.png,train,0,9.6628,27.008,3.7726,70521,157.03,0.277133,0.375995,0.886288,0.689705,0.872384
train_0740.png,train,0,8.3374,28.8506,3.7547,82567,152.7,0.056232,0.60632,0.877341,0.816498,0.848354
train_0741.png,train,0,9.0963,28.3294,3.6009,81908,134.92,0.182708,0.54117,0.800458,0.809564,0.749544
train_0742.png,train,0,9.3916,28.6025,3.9061,89815,148.8,0.231925,0.575319,0.953048,0.8928,0.826694
train_0743.png,train,0,9.129,29.1267,3.8271,81684,145.7,0.18816,0.640841,0.913528,0.8072,0.809433
train_0744.png,train,1,10.0968,27.5859,3.7872,68349,125.44,0.349458,0.44824,0.89359,0.666836,0.696915
train_0745.png,train,1,9.5322,26.5483,3.5037,58121,128.81,0.255363,0.318542,0.751867,0.559175,0.715635
train_0746.png,train,0,11.324,26.0515,3.0078,75406,109.82,0.554,0.256439,0.503886,0.741123,0.610099
train_0747.png,train,0,11.0101,27.162,2.9734,55721,103.3,0.501688,0.39525,0.486709,0.533908,0.573874
train_0748.png,train,1,13.3488,24.5177,2.4284,37549,35.83,0.891468,0.06471,0.214221,0.342623,0.199032
train_0749.png,train,0,10.5132,28.3715,3.3439,64841,122.6,0.418871,0.546438,0.671965,0.629907,0.681112
train_0750.png,train,0,11.9879,27.3792,2.1911,8569,58.2,0.66465,0.422406,0.095574,0.037576,0.323317
train_0751.png,train,1,12.8044,28.7301,2.5493,57158,28.09,0.80073,0.591268,0.274637,0.549042,0.156042
train_0752.png,train,1,13.9543,26.6588,2.1642,26643,3.81,0.992389,0.332347,0.082106,0.227829,0.021181
train_0753.png,train,0,9.3548,28.7994,3.817,90492,164.34,0.225803,0.599925,0.908498,0.899923,0.913004
train_0754.png,train,1,13.2802,24.2651,2.5022,29342,37.05,0.880041,0.033139,0.251079,0.256241,0.205827
train_0755.png,train,0,9.0412,29.4291,3.4286,89503,127.02,0.173534,0.678639,0.714294,0.889507,0.70564
train_0756.png,train,1,13.1453,28.7101,2.9316,58178,25.39,0.85755,0.588762,0.465819,0.559774,0.141067
train_0757.png,train,1,13.1871,26.9137,2.2655,10662,30.03,0.864516,0.364208,0.132742,0.059605,0.166807
train_0758.png,train,0,8.7613,29.4422,3.7587,80503,142.0,0.126882,0.680273,0.879372,0.79477,0.78891
train_0759.png,train,0,8.7125,27.7861,3.6768,71637,142.99,0.118755,0.473259,0.838382,0.701443,0.794397
train_0760.png,train,1,13.6443,28.4401,2.6714,52144,14.22,0.940715,0.555013,0.335702,0.496262,0.079023
train_0761.png,train,0,9.5186,29.5751,3.7094,76057,150.19,0.253103,0.696891,0.854677,0.747977,0.83437
train_0762.png,train,1,13.14,26.7908,2.1447,10467,30.37,0.85667,0.348845,0.07236,0.057552,0.168704
train_0763.png,train,0,9.5975,29.1404,3.9077,80738,147.67,0.266253,0.642556,0.953834,0.797242,0.820389
train_0764.png,train,0,12.0229,27.2409,2.3551,13396,58.38,0.67049,0.405115,0.177528,0.08838,0.324314
train_0765.png,train,0,9.9314,28.772,3.9167,87924,151.97,0.3219,0.596494,0.958356,0.872893,0.844262
train_0766.png,train,0,8.9396,27.816,3.6662,73987,177.46,0.156604,0.477002,0.833077,0.726181,0.985899
train_0767.png,train,0,8.3822,30.3079,3.4314,94058,149.05,0.063692,0.788484,0.715713,0.937462,0.828075
train_0768.png,train,1,13.1295,28.4721,2.6194,42296,22.08,0.854918,0.559011,0.309701,0.392596,0.122693
train_0769.png,train,1,11.7765,27.0071,3.0508,65091,87.05,0.629418,0.375885,0.525407,0.632543,0.483625
train_0770.png,train,0,11.3922,28.1236,2.832,65530,92.41,0.565361,0.515454,0.416007,0.63716,0.513384
train_0771.png,train,0,13.5447,25.3408,2.7307,44889,38.91,0.924111,0.167596,0.365337,0.419894,0.216178
train_0772.png,train,0,8.9934,29.2917,3.8384,80023,151.2,0.165568,0.661467,0.919197,0.789717,0.839994
train_0773.png,train,0,8.6157,27.9473,3.402,85790,155.57,0.102623,0.49341,0.701015,0.850422,0.864267
train_0774.png,train,0,9.9311,26.9042,3.5199,73673,136.21,0.321858,0.363024,0.759935,0.722881,0.756721
train_0775.png,train,1,13.484,28.1487,3.0455,54443,26.73,0.913994,0.518588,0.52277,0.520453,0.148522
train_0776.png,train,0,11.2744,27.8028,3.0944,52091,74.66,0.545726,0.475344,0.547197,0.495698,0.414759
train_0777.png,train,0,9.9375,28.9249,3.9205,85533,145.57,0.322915,0.615607,0.960244,0.847724,0.808742
train_0778.png,train,1,13.1926,29.0376,2.7828,55773,15.02,0.865435,0.6297,0.391423,0.534459,0.083417
train_0779.png,train,1,13.7406,26.9372,3.1378,45892,33.65,0.956767,0.367146,0.568885,0.430444,0.186919
train_0780.png,train,1,11.4629,26.7388,3.3381,63943,94.41,0.577157,0.342355,0.669027,0.620461,0.524479
train_0781.png,train,1,13.8312,25.7187,2.2785,22779,14.54,0.971869,0.214839,0.139241,0.187153,0.080778
train_0782.png,train,1,12.7482,28.9156,2.5834,56293,31.4,0.791368,0.614455,0.291716,0.53993,0.174435
train_0783.png,train,0,8.8112,29.0209,3.8189,90956,147.03,0.135192,0.627609,0.909452,0.90481,0.816847
train_0784.png,train,0,8.4983,27.4773,3.6639,68629,154.11,0.083053,0.434668,0.831966,0.669787,0.856193
train_0785.png,train,0,8.5768,28.9123,3.8327,77423,176.56,0.096132,0.614036,0.916361,0.762349,0.980896
train_0786.png,train,0,9.5265,30.6101,3.4117,84743,139.76,0.254422,0.826264,0.705873,0.839404,0.776446
train_0787.png,train,1,13.9092,26.3258,2.3388,21990,8.21,0.984864,0.290722,0.169403,0.178846,0.045631
train_0788.png,train,0,8.0363,31.8602,2.2892,42274,82.52,0.006052,0.982526,0.144582,0.392362,0.45846
train_0789.png,train,0,8.7466,29.9121,3.3843,92621,136.32,0.124439,0.73901,0.692133,0.92233,0.757342
train_0790.png,train,1,13.8803,26.572,2.3457,25535,9.97,0.980045,0.321495,0.172826,0.216167,0.055415
train_0791.png,train,0,9.3585,27.8994,3.2873,72866,122.99,0.226412,0.487422,0.643637,0.714384,0.683278
train_0792.png,train,0,12.8364,28.5123,2.1541,6800,30.77,0.806062,0.564038,0.077042,0.018954,0.170932
train_0793.png,train,1,12.2615,28.0619,3.0495,57764,53.35,0.710244,0.507744,0.524753,0.555412,0.296379
train_0794.png,train,1,13.1666,28.858,2.6771,58780,18.25,0.861096,0.607252,0.33857,0.566112,0.101386
train_0795.png,train,0,10.0697,27.2489,3.8009,75906,149.65,0.344948,0.406106,0.900434,0.746383,0.831399
train_0796.png,train,0,9.4012,27.1182,3.5706,70689,168.03,0.233533,0.389773,0.785279,0.691468,0.933502
train_0797.png,train,0,8.7012,28.704,3.7034,88692,173.49,0.116867,0.588005,0.85171,0.880974,0.963841
train_0798.png,train,0,8.5446,27.9416,3.6436,74399,170.32,0.090766,0.4927,0.821783,0.730518,0.946223
train_0799.png,train,0,9.8661,26.3993,3.472,64386,132.41,0.311019,0.299909,0.736002,0.62512,0.735584
train_0800.png,train,0,10.1979,28.8896,3.4348,71657,127.11,0.366319,0.611194,0.717376,0.701656,0.70614
train_0801.png,train,0,10.6463,27.0796,3.3611,70421,144.01,0.441042,0.384956,0.680552,0.688651,0.800082
train_0802.png,train,1,12.5999,28.5965,2.6026,52117,45.33,0.766654,0.574564,0.301299,0.495974,0.251849
train_0803.png,train,0,9.3983,28.8316,3.7171,86752,169.76,0.233047,0.603944,0.858534,0.860554,0.943115
train_0804.png,train,1,9.3533,29.0449,3.2198,86319,113.35,0.225547,0.630617,0.609902,0.855991,0.629728
train_0805.png,train,0,9.1017,29.2865,3.6625,78138,149.23,0.183618,0.660809,0.831235,0.769875,0.829063
train_0806.png,train,0,10.6094,28.5759,3.1289,70395,104.55,0.434903,0.571993,0.564457,0.688375,0.580835
train_0807.png,train,1,13.604,27.0436,3.1233,43400,35.78,0.933994,0.380447,0.561627,0.404217,0.198786
train_0808.png,train,1,13.6861,26.9926,2.982,42952,29.4,0.947688,0.374079,0.490976,0.399497,0.163344
train_0809.png,train,1,13.8786,26.1579,2.0271,29979,9.61,0.979763,0.269741,0.013532,0.262946,0.053363
train_0810.png,train,0,12.185,26.9046,2.3691,12316,55.75,0.697494,0.363072,0.184532,0.077012,0.309742
train_0811.png,train,1,12.1578,27.2463,3.1937,58777,72.6,0.692972,0.405788,0.596842,0.566077,0.403345
train_0812.png,train,1,13.683,28.8766,2.9718,54359,13.27,0.94716,0.609574,0.485884,0.519569,0.073749
train_0813.png,train,0,9.8597,27.1723,3.8257,74947,154.14,0.309957,0.396543,0.912875,0.736287,0.856345
train_0814.png,train,1,13.9107,26.5963,2.0,28223,4.01,0.985111,0.324533,0.0,0.244456,0.022302
train_0815.png,train,1,13.1056,28.6232,2.5302,40707,24.93,0.850928,0.577897,0.265119,0.375872,0.138479
train_0816.png,train,0,13.6873,25.4833,2.6841,40188,31.83,0.947879,0.185416,0.342047,0.370402,0.17683
train_0817.png,train,0,9.121,29.7493,3.8549,90444,148.06,0.186828,0.718658,0.927465,0.899411,0.822548
train_0818.png,train,0,9.4877,28.4742,3.7917,73000,132.27,0.247942,0.559278,0.895856,0.715796,0.734809
train_0819.png,train,0,9.2053,28.4872,3.7627,87937,170.33,0.200889,0.5609,0.881332,0.873022,0.946267
train_0820.png,train,0,9.4604,28.1249,3.836,99520,147.37,0.243404,0.515611,0.918007,0.994951,0.818703
train_0821.png,train,0,10.7518,28.058,3.0695,56030,91.85,0.458637,0.507255,0.534751,0.537166,0.5103
train_0822.png,train,1,13.7248,27.8116,2.7192,38737,17.85,0.954129,0.476448,0.359607,0.35513,0.099155
train_0823.png,train,1,13.7738,27.7694,3.2755,49855,29.84,0.962293,0.471179,0.637751,0.472165,0.165759
train_0824.png,train,0,10.1466,28.3053,3.8707,83658,141.19,0.35777,0.538167,0.935363,0.827983,0.784396
train_0825.png,train,0,8.4407,29.4444,3.586,95596,153.72,0.073457,0.680551,0.792987,0.953647,0.853988
train_0826.png,train,1,11.4267,27.3455,3.1703,63369,104.15,0.571121,0.418193,0.585147,0.614417,0.578636
train_0827.png,train,0,10.3859,26.7895,3.3892,71066,143.1,0.397646,0.34869,0.694606,0.69544,0.795002
train_0828.png,train,1,12.2871,27.7023,2.9279,56095,48.25,0.714524,0.462783,0.463969,0.537849,0.26808
train_0829.png,train,0,11.1908,27.7358,3.0255,50862,77.83,0.531802,0.466971,0.512737,0.482763,0.432382
train_0830.png,train,0,9.9375,28.8946,3.9599,86789,150.23,0.322921,0.611819,0.979959,0.860944,0.834622
train_0831.png,train,1,13.666,29.0167,3.1178,47950,18.53,0.944325,0.62709,0.558882,0.452107,0.102939
train_0832.png,train,1,11.4159,27.6052,3.1998,54272,72.92,0.569325,0.450647,0.599923,0.518659,0.405094
train_0833.png,train,1,13.4832,28.8826,2.8724,58987,14.69,0.913862,0.610321,0.436204,0.568286,0.081589
train_0834.png,train,1,13.3487,28.6757,2.737,44894,15.46,0.891447,0.58446,0.368513,0.419941,0.085877
train_0835.png,train,0,9.0187,28.9769,3.8657,92534,167.16,0.169783,0.622112,0.932844,0.92142,0.928665
train_0836.png,train,1,13.7603,24.8459,2.2775,28677,18.53,0.960046,0.10574,0.138746,0.249238,0.102925
train_0837.png,train,0,10.0571,28.5439,3.4852,69765,105.47,0.342849,0.567993,0.74259,0.681742,0.585966
train_0838.png,train,0,10.8025,28.2489,2.9048,63705,96.79,0.467077,0.53111,0.452424,0.617953,0.537732
train_0839.png,train,0,9.4539,28.2994,3.7177,97342,130.11,0.242315,0.537421,0.858836,0.972031,0.722836
train_0840.png,train,0,8.906,28.4876,3.5603,80044,137.72,0.150994,0.560956,0.780152,0.789939,0.765094
train_0841.png,train,0,9.9477,27.7961,3.5261,78561,164.76,0.324614,0.474517,0.763065,0.774329,0.915324
train_0842.png,train,0,9.9098,29.7252,3.5353,78467,131.74,0.318301,0.715651,0.767632,0.773341,0.731889
train_0843.png,train,1,13.4477,27.1863,2.6646,21669,27.3,0.907954,0.398287,0.332319,0.175467,0.15166
train_0844.png,train,0,9.4711,27.5955,3.7093,84240,170.83,0.245186,0.44944,0.854639,0.834115,0.949058
train_0845.png,train,1,13.9756,26.921,2.0656,27602,0.0,0.995939,0.365123,0.032802,0.237921,0.0
train_0846.png,train,0,8.9704,29.7082,3.8172,79245,149.23,0.161725,0.713524,0.908623,0.781531,0.829035
train_0847.png,train,1,10.1486,28.5415,3.5107,67465,109.35,0.358098,0.567688,0.755362,0.657527,0.607473
train_0848.png,train,1,13.8757,27.2931,2.1717,27122,1.23,0.97928,0.411643,0.085833,0.232869,0.006836
train_0849.png,train,1,13.7312,27.669,2.285,34403,6.83,0.955202,0.458622,0.142479,0.309511,0.037962
train_0850.png,train,0,9.4758,28.291,3.5821,81812,170.82,0.245974,0.536378,0.791036,0.808548,0.949007
train_0851.png,train,1,12.8312,28.847,2.6994,54098,36.53,0.805205,0.605873,0.349724,0.516826,0.202922
train_0852.png,train,0,9.2713,28.4156,3.1967,90669,148.46,0.211878,0.551946,0.598345,0.901786,0.824778
train_0853.png,train,0,9.6014,27.2661,3.3658,81152,155.06,0.266905,0.408264,0.682906,0.801609,0.861436
train_0854.png,train,1,13.7304,27.176,2.206,36421,2.22,0.955065,0.397,0.102976,0.330755,0.012352
train_0855.png,train,1,12.924,28.6376,2.5868,57582,18.51,0.820659,0.5797,0.293405,0.553501,0.102827
train_0856.png,train,0,8.9907,29.1928,3.7863,79363,161.04,0.165119,0.649104,0.89317,0.782771,0.894689
train_0857.png,train,1,13.5469,27.4288,2.9987,45674,32.32,0.924481,0.428601,0.499356,0.428155,0.179566
train_0858.png,train,1,13.1228,27.0577,2.1954,9194,30.53,0.853796,0.382218,0.097675,0.044153,0.16962
train_0859.png,train,0,9.2507,28.5753,3.4415,86404,143.41,0.208457,0.571906,0.720734,0.856887,0.796724
train_0860.png,train,1,13.7646,25.5875,2.0933,31488,14.92,0.960773,0.198439,0.046627,0.278827,0.082882
train_0861.png,train,0,10.8824,28.1177,3.0006,58634,95.4,0.480398,0.51471,0.500312,0.564574,0.530019
train_0862.png,train,1,13.0387,28.7054,2.8458,60328,20.2,0.839788,0.588174,0.422904,0.582402,0.112207
train_0863.png,train,1,11.4701,27.5168,3.0922,51412,69.12,0.578358,0.439605,0.546092,0.48855,0.383994
train_0864.png,train,0,13.4423,24.5268,2.3142,40411,33.69,0.907057,0.065844,0.157098,0.372753,0.187172
train_0865.png,train,0,9.0645,29.1183,3.5477,71941,128.54,0.177422,0.639793,0.773835,0.70465,0.714137
train_0866.png,train,1,10.5911,26.9002,3.6315,66604,124.64,0.431848,0.362528,0.815749,0.64847,0.692454
train_0867.png,train,0,12.5605,26.2903,2.2383,9293,48.23,0.760086,0.286293,0.119134,0.04519,0.267923
train_0868.png,train,1,13.6303,27.8707,2.8405,40892,22.75,0.938384,0.483838,0.420253,0.377814,0.126412
train_0869.png,train,1,12.8543,26.01,2.3162,11125,42.72,0.809056,0.251247,0.158091,0.064475,0.237322
train_0870.png,train,1,13.5797,28.6055,2.2186,34490,3.52,0.929956,0.57569,0.109313,0.310422,0.019532
train_0871.png,train,1,13.813,28.0461,3.1765,49892,25.11,0.968836,0.505769,0.588269,0.472554,0.139506
train_0872.png,train,0,10.2336,26.833,3.5228,70981,138.54,0.372268,0.354124,0.761391,0.694538,0.769678
train_0873.png,train,0,8.4537,28.8699,3.5887,95416,155.59,0.075621,0.608738,0.794352,0.951748,0.864365
train_0874.png,train,1,12.4815,27.8483,2.7675,52635,43.17,0.746921,0.481039,0.383752,0.501426,0.239815
train_0875.png,train,0,13.6872,26.61,3.1758,44213,38.25,0.947861,0.326252,0.587897,0.412774,0.212521
train_0876.png,train,1,12.1956,27.8301,3.0528,55142,53.35,0.699273,0.478768,0.52642,0.52782,0.296395
train_0877.png,train,0,12.4926,28.3601,2.1193,7653,40.18,0.748768,0.545014,0.059662,0.027935,0.22322
train_0878.png,train,1,13.3902,27.222,2.6867,21758,29.49,0.898369,0.40275,0.343354,0.176409,0.16385
train_0879.png,train,1,12.3475,27.6524,2.178,8721,47.59,0.724588,0.456555,0.089011,0.03917,0.264366
train_0880.png,train,1,12.4575,27.8821,3.0197,59136,45.25,0.742913,0.485262,0.509864,0.569859,0.251365
train_0881.png,train,0,9.065,28.2438,3.7098,80583,179.23,0.177505,0.530476,0.854879,0.795617,0.995695
train_0882.png,train,0,8.9064,29.045,3.6925,74205,148.22,0.151061,0.630627,0.84624,0.728482,0.823418
train_0883.png,train,1,13.3436,28.8499,2.7599,52905,13.79,0.890594,0.606233,0.379952,0.504265,0.076593
train_0884.png,train,1,13.4062,28.2741,2.894,35959,31.09,0.901026,0.534258,0.446998,0.325894,0.172737
train_0885.png,train,0,8.9156,29.0059,3.5742,75038,172.1,0.152596,0.625744,0.787118,0.737244,0.956107
train_0886.png,train,0,9.3778,28.5946,3.1361,89726,148.52,0.229639,0.574327,0.568048,0.891859,0.825109
train_0887.png,train,1,13.8485,27.026,2.1692,22503,10.67,0.974745,0.378254,0.084582,0.184245,0.059301
train_0888.png,train,0,8.5484,28.21,3.676,68716,163.26,0.091394,0.526253,0.837979,0.670697,0.907013
train_0889.png,train,0,13.9154,26.6289,2.0033,28762,3.6,0.985893,0.32861,0.001658,0.250135,0.020002
train_0890.png,train,0,9.8565,29.2525,3.2287,93577,136.86,0.309411,0.65656,0.614334,0.932394,0.760339
train_0891.png,train,0,8.5148,27.5145,3.6896,72621,165.54,0.085799,0.439314,0.844822,0.711809,0.919642
train_0892.png,train,0,11.1958,27.1789,3.3578,71786,123.78,0.532637,0.397357,0.67891,0.703018,0.687667
train_0893.png,train,0,10.555,27.9807,3.4426,71790,116.63,0.425828,0.49759,0.721277,0.70306,0.64795
train_0894.png,train,0,10.0427,27.2787,3.4411,64229,141.41,0.340443,0.409841,0.720545,0.623471,0.785637
train_0895.png,train,0,12.0139,27.1481,2.276,10533,58.62,0.668977,0.393509,0.138009,0.058246,0.325688
train_0896.png,train,0,9.44,28.2212,3.8311,97735,144.09,0.239996,0.52765,0.915561,0.976168,0.800481
train_0897.png,train,1,13.5603,25.3753,2.1425,29946,22.52,0.926721,0.171908,0.071242,0.262598,0.125086
train_0898.png,train,1,13.9409,25.9214,2.331,27230,13.55,0.990153,0.240179,0.165493,0.234009,0.075293
train_0899.png,train,0,9.4871,28.5437,3.6724,84599,143.32,0.247856,0.567962,0.836196,0.837893,0.796247
train_0900.png,train,0,8.6719,28.719,3.838,74031,177.45,0.111981,0.589869,0.919014,0.726647,0.985836
train_0901.png,train,0,8.4642,27.7512,3.6462,68737,154.05,0.077365,0.468905,0.823093,0.670916,0.855846
train_0902.png,train,0,13.5786,24.0575,2.3261,33823,31.15,0.929769,0.007187,0.163031,0.303405,0.17305
train_0903.png,train,0,8.5502,28.8518,3.684,90876,150.03,0.0917,0.606472,0.842008,0.903963,0.833519
train_0904.png,train,0,13.5779,25.8229,2.8037,44813,36.41,0.929644,0.227859,0.401835,0.419087,0.202263
train_0905.png,train,1,13.6749,28.2034,2.6768,37382,14.17,0.945814,0.525426,0.338413,0.340865,0.078713
train_0906.png,train,1,13.7072,28.7023,2.7086,41980,9.74,0.951208,0.58779,0.35429,0.389268,0.054125
train_0907.png,train,0,10.4932,28.596,3.6212,80684,133.2,0.415527,0.574501,0.810594,0.796676,0.74002
